Id;Name;Longitude;Latitude
84089;PERTUIS;43.6872357464;5.52052480281
83101;RAMATUELLE;43.2186126186;6.63754734174
83037;LACELLE;43.384370351;5.99861411611
84079;MONIEUX;44.0568668171;5.34149223081
5001;ABRIES;44.8163462455;6.94164442809
4088;FORCALQUIER;43.9599082374;5.7882827572
4045;CERESTE;43.8503161664;5.58976926214
4202;SAUSSES;44.0122711291;6.77936939324
5010;ASPRES-SUR-BUECH;44.5617512104;5.77203298744
5086;MONTJAY;44.3664380919;5.61455270536
6119;SAINT-DALMAS-LE-SELVAGE;44.2894656829;6.84084539624
6037;CAUSSOLS;43.7373447398;6.90247233198
6054;DRAP;43.7582432488;7.33724090222
4057;CLAMENSANE;44.3282663642;6.07850180008
4233;VAUMEILH;44.2903076957;5.95653121817
84036;CHATEAUNEUF-DE-GADAGNE;43.9276331683;4.94259114535
84086;OPPEDE;43.8313175338;5.16982150363
4180;SAINT-JACQUES;43.976917929;6.37128517143
84099;ROBION;43.8519678718;5.11008684319
13098;SAINT-MITRE-LES-REMPARTS;43.4554029916;5.01494725455
5144;SAINT-JACQUES-EN-VALGODEMARD;44.7740637825;6.06964600691
13033;ENSUES-LA-REDONNE;43.3536539601;5.19960307575
4222;TURRIERS;44.3915882101;6.15918221528
6158;VILLARS-SUR-VAR;43.9518663257;7.08024521071
4176;SAINTE-CROIX-DU-VERDON;43.7642821493;6.15158882357
13112;VELAUX;43.5239854581;5.24996424883
5116;REOTIER;44.6813566833;6.56457884975
83130;SOLLIES-PONT;43.1907611248;6.06327697157
4092;LAGARDE;43.8298617013;6.57154524239
6063;GARS;43.8605226685;6.81676294521
5145;SAINT-JEAN-SAINT-NICOLAS;44.6744954225;6.23085847467
6030;LECANNET;43.5729768613;7.00642057758
13118;COUDOUX;43.5600515363;5.25422160677
6117;SAINT-BLAISE;43.8129337899;7.23022336252
4142;OPPEDETTE;43.9306604764;5.59274330363
5164;SAVINES-LE-LAC;44.5273256992;6.39368059257
4040;LECASTELLARD-MELAN;44.2016431995;6.13159521325
6093;LAPENNE;43.9246861706;6.94222404957
13056;MARTIGUES;43.3798920489;5.04945402314
4017;AUZET;44.3054001563;6.31115592449
83096;POURCIEUX;43.4646440633;5.78860890398
13060;MEYREUIL;43.4910522546;5.50062811927
83069;HYERES;43.1018713534;6.18898508469
84080;MONTEUX;44.0335256003;4.9847476645
83047;LACRAU;43.1635207421;6.09268351583
6084;MOUANS-SARTOUX;43.6185304023;6.96494426706
83025;BRUE-AURIAC;43.5279511721;5.93664541294
13042;GEMENOS;43.2981044185;5.64391464048
83028;CALLAS;43.5655288351;6.57328931995
4004;ALLEMAGNE-EN-PROVENCE;43.7887902464;6.03091832001
13106;SEPTEMES-LES-VALLONS;43.3934944571;5.3808040555
84038;CHEVAL-BLANC;43.7886782282;5.12410732071
83018;BESSE-SUR-ISSOLE;43.3399479171;6.17774949705
5078;MONETIER-ALLEMONT;44.3930962547;5.93397190265
6057;L'ESCARENE;43.8339717674;7.36565804143
6090;PEGOMAS;43.5865553156;6.92224837943
5146;SAINT-JULIEN-EN-BEAUCHENE;44.6264570637;5.71979975938
84065;LAURIS;43.7630365491;5.30333693211
13069;PELISSANNE;43.6308385635;5.15957327275
5024;BRUIS;44.4677366709;5.50388863719
13091;SAINT-CANNAT;43.6136286667;5.30698257258
84112;SAINT-MARTIN-DE-CASTILLON;43.8551072159;5.51919312356
4190;SAINT-MARTIN-LES-EAUX;43.8719702944;5.74137178032
84001;ALTHEN-DES-PALUDS;44.0048087082;4.95793804186
5095;LENOYER;44.6999993894;6.00102694215
6019;BLAUSASC;43.7934680936;7.36033477624
83085;LAMOTTE;43.5078511168;6.55055399937
84146;VILLEDIEU;44.2885345568;5.04784441518
5100;PELLEAUTIER;44.5102662977;5.99877739937
4154;PONTIS;44.4956918963;6.36523776593
13061;SAINT-PIERRE-DE-MEZOARGUES;43.8612350805;4.65739524122
84009;LABASTIDE-DES-JOURDANS;43.7945397599;5.64677782095
84090;PEYPIN-D'AIGUES;43.7964408305;5.56003326924
13051;LANCON-PROVENCE;43.5760406168;5.15953601477
13002;ALLAUCH;43.3533145712;5.51134767187
4099;LAMBRUISSE;44.0448344934;6.44538846702
84033;CASTELLET;43.834452269;5.48116657241
6047;CONSEGUDES;43.8406957218;7.04503670887
4068;DAUPHIN;43.8932434369;5.776452248
5054;LAFARE-EN-CHAMPSAUR;44.6653766254;6.05826038858
4130;MONTLAUX;44.0407923753;5.85016627036
5114;REALLON;44.6107753971;6.36046039369
4237;LEVERNET;44.2766068334;6.40297525512
5107;PUY-SAINT-ANDRE;44.8909036618;6.56677781045
84002;ANSOUIS;43.7365172868;5.47136689464
5084;MONTGARDIN;44.543584781;6.23305665739
4055;CHAUDON-NORANTE;43.9919149482;6.31736807144
5120;RISTOLAS;44.7358493135;6.99202108042
4136;LAMURE-ARGENS;44.0166107784;6.53196701824
4182;SAINT-JULIEN-D'ASSE;43.9266153853;6.07806454992
5088;MONTMORIN;44.4501067794;5.55351371982
83111;SAINTE-ANASTASIE-SUR-ISSOLE;43.3334103841;6.12496118501
5019;LABEAUME;44.5482914658;5.65375214301
13103;SALON-DE-PROVENCE;43.6462885238;5.06814649576
5108;PUY-SAINT-EUSEBE;44.5685889454;6.41129829522
83140;TOURVES;43.4088015642;5.92715707141
5059;LAFREISSINOUSE;44.535534165;6.00812804583
4016;AUTHON;44.2492545518;6.15102271049
5067;LESINFOURNAS;44.7149452771;6.11308861392
6114;SAINT-ANDRE-DE-LA-ROCHE;43.745876244;7.28871372647
13052;MAILLANE;43.8230609796;4.78456570653
13210;MARSEILLE-10E--ARRONDISSEMENT;43.2755155435;5.42681101081
5127;ROUSSET;44.4843785512;6.2666913091
84126;SEGURET;44.2159640237;5.02881720149
84101;LAROQUE-SUR-PERNES;43.9741947109;5.10175518845
6162;LABRIGUE;44.0714555606;7.65147828925
84050;GORDES;43.909019241;5.19801978618
5131;SAINT-AUBAN-D'OZE;44.4883156877;5.84847801019
83128;SILLANS-LA-CASCADE;43.5658824056;6.16515240575
4042;CASTELLET-LES-SAUSSES;44.0403038573;6.73450900533
4208;SIMIANE-LA-ROTONDE;43.9838128235;5.56248994589
84071;MAUBEC;43.8417800592;5.13767903423
4023;BAYONS;44.3249277264;6.17282537759
13087;ROUSSET;43.4841496165;5.62380799416
13073;PEYPIN;43.3847877457;5.57131918284
83026;CABASSE;43.4270972655;6.23202349485
5167;SIGOTTIER;44.458049604;5.68531113946
84060;LAGARDE-D'APT;43.9838729786;5.48164417071
