Id;Name;Longitude;Latitude
13202;MARSEILLE--2E--ARRONDISSEMENT;0;0
5154;SAINT-PIERRE-D'ARGENCON;0;0
4062;LACONDAMINE-CHATELARD;0;0
13028;LACIOTAT;0;0
84151;VITROLLES-EN-LUBERON;0;0
4201;SAUMANE;0;0
6001;AIGLUN;0;0
84102;ROUSSILLON;0;0
5175;VALLOUISE;0;0
84134;TRAVAILLAN;0;0
4027;BEVONS;0;0
5032;CHAMPOLEON;0;0
13108;TARASCON;0;0
84048;GIGNAC;0;0
83048;LACROIX-VALMER;0;0
5039;CHAUFFAYER;0;0
4126;MONTCLAR;0;0
4094;GREOUX-LES-BAINS;0;0
5044;CREVOUX;0;0
83042;COGOLIN;0;0
4229;VALBELLE;0;0
4072;DRAIX;0;0
84034;CAUMONT-SUR-DURANCE;0;0
4169;LAROCHEGIRON;0;0
6135;SIGALE;0;0
6113;SAINTE-AGNES;0;0
84061;LAGARDE-PAREOL;0;0
13201;MARSEILLE--1ER-ARRONDISSEMENT;0;0
5152;SAINT-MAURICE-EN-VALGODEMARD;0;0
84125;SAVOILLAN;0;0
83012;BARJOLS;0;0
4067;CUREL;0;0
5048;L'EPINE;0;0
84091;PIOLENC;0;0
4107;MAJASTRES;0;0
5034;CHATEAUNEUF-DE-CHABRE;0;0
84094;PUYMERAS;0;0
4137;NIBLES;0;0
4158;QUINSON;0;0
5017;LABATIE-NEUVE;0;0
13072;PEYNIER;0;0
83148;VIDAUBAN;0;0
84116;SAINT-ROMAIN-EN-VIENNOIS;0;0
84039;COURTHEZON;0;0
4220;LESTHUILES;0;0
83041;CLAVIERS;0;0
5058;FREISSINIERES;0;0
84022;BUISSON;0;0
13043;GIGNAC-LA-NERTHE;0;0
84110;SAINT-LEGER-DU-VENTOUX;0;0
83054;LAFARLEDE;0;0
5172;TRESCLEOUX;0;0
4206;SIGONCE;0;0
6002;AMIRAT;0;0
6128;SAINT-PAUL-DE-VENCE;0;0
4132;MONTSALIER;0;0
4195;SAINT-PONS;0;0
4001;AIGLUN;0;0
84035;CAVAILLON;0;0
4093;GIGORS;0;0
84064;LAPALUD;0;0
4231;VALERNES;0;0
4043;VAL-DE-CHALVAGNE;0;0
83039;CHATEAUVERT;0;0
6080;MARIE;0;0
5142;SAINT-FIRMIN;0;0
4121;MEZEL;0;0
13063;MIRAMAS;0;0
5074;LETTRET;0;0
83109;LAROQUE-ESCLAPON;0;0
83095;PONTEVES;0;0
6118;SAINT-CEZAIRE-SUR-SIAGNE;0;0
84092;LEPONTET;0;0
6011;BEAULIEU-SUR-MER;0;0
5113;RAMBAUD;0;0
13049;LAMANON;0;0
5112;RABOU;0;0
5063;LAGRAVE;0;0
13102;SAINT-VICTORET;0;0
6027;CAGNES-SUR-MER;0;0
5003;AIGUILLES;0;0
6048;CONTES;0;0
84011;LEBEAUCET;0;0
6142;TOUET-DE-L'ESCARENE;0;0
4074;ENTRAGES;0;0
5011;AVANCON;0;0
4160;REILLANNE;0;0
84124;SAUMANE-DE-VAUCLUSE;0;0
83051;ENTRECASTEAUX;0;0
13205;MARSEILLE--5E--ARRONDISSEMENT;0;0
6053;DALUIS;0;0
6160;VILLENEUVE-D'ENTRAUNES;0;0
4051;CHATEAUNEUF-MIRAVAIL;0;0
13021;CARRY-LE-ROUET;0;0
4087;FONTIENNE;0;0
4218;THORAME-BASSE;0;0
13119;CARNOUX-EN-PROVENCE;0;0
83072;LORGUES;0;0
13038;FONTVIEILLE;0;0
4230;VALENSOLE;0;0
83083;MONTFORT-SUR-ARGENS;0;0
4242;VILLENEUVE;0;0
4111;MANE;0;0
6097;PIERREFEU;0;0
4189;SAINT-MARTIN-DE-BROMES;0;0
84059;LAFARE;0;0
6006;ASPREMONT;0;0
83129;SIX-FOURS-LES-PLAGES;0;0
84073;MENERBES;0;0
13058;MAUSSANE-LES-ALPILLES;0;0
5013;BARCILLONNETTE;0;0
84015;BEAUMONT-DU-VENTOUX;0;0
5129;SAINT-ANDRE-DE-ROSANS;0;0
5092;NEFFES;0;0
83062;LAGARDE;0;0
5065;GUILLESTRE;0;0
4024;BEAUJEU;0;0
83119;SAINT-TROPEZ;0;0
83143;LEVAL;0;0
84095;PUYVERT;0;0
83116;SAINT-MAXIMIN-LA-SAINTE-BAUME;0;0
13062;MIMET;0;0
4115;MEAILLES;0;0
6072;ILONSE;0;0
5135;SAINTE-COLOMBE;0;0
5062;LEGLAIZIL;0;0
4123;MISON;0;0
83132;SOLLIES-VILLE;0;0
4073;ENCHASTRAYES;0;0
5132;SAINT-BONNET-EN-CHAMPSAUR;0;0
83105;RIBOUX;0;0
6039;CHATEAUNEUF-VILLEVIEILLE;0;0
6101;RIGAUD;0;0
6022;BOUYON;0;0
5035;CHATEAUNEUF-D'OZE;0;0
5004;ANCELLE;0;0
83053;EVENOS;0;0
13077;PORT-DE-BOUC;0;0
6102;RIMPLAS;0;0
83066;GINASSERVIS;0;0
6133;SAUZE;0;0
84053;GRILLON;0;0
83040;CHATEAUVIEUX;0;0
84103;RUSTREL;0;0
6120;SAINT-ETIENNE-DE-TINEE;0;0
13092;SAINT-CHAMAS;0;0
4236;VERGONS;0;0
5077;MOLINES-EN-QUEYRAS;0;0
83136;LETHORONET;0;0
5057;FOUILLOUSE;0;0
84003;APT;0;0
5043;LESCOSTES;0;0
84136;VACQUEYRAS;0;0
13088;LEROVE;0;0
4235;VERDACHES;0;0
84109;SAINT-HIPPOLYTE-LE-GRAVEYRON;0;0
6115;SAINT-ANTONIN;0;0
13044;GRANS;0;0
4112;MANOSQUE;0;0
6015;BERRE-LES-ALPES;0;0
83027;LACADIERE-D'AZUR;0;0
5082;MONT-DAUPHIN;0;0
84024;CABRIERES-D'AIGUES;0;0
4049;CHATEAU-ARNOUX-SAINT-AUBAN;0;0
84135;UCHAUX;0;0
5075;MANTEYER;0;0
83149;VILLECROZE;0;0
84016;BEDARRIDES;0;0
83091;PIERREFEU-DU-VAR;0;0
13079;PUYLOUBIER;0;0
83074;LAMARTRE;0;0
84072;MAZAN;0;0
6138;THEOULE-SUR-MER;0;0
83115;SAINTE-MAXIME;0;0
5020;BENEVENT-ET-CHARBILLAC;0;0
4084;ESTOUBLON;0;0
6130;SAINT-VALLIER-DE-THIEY;0;0
83126;LASEYNE-SUR-MER;0;0
5128;SAINT-ANDRE-D'EMBRUN;0;0
83113;SAINT-JULIEN;0;0
13096;SAINTES-MARIES-DE-LA-MER;0;0
4138;NIOZELLES;0;0
4205;SEYNE;0;0
84121;SANNES;0;0
84008;LEBARROUX;0;0
4228;VALAVOIRE;0;0
5070;LARAGNE-MONTEGLIN;0;0
83124;SEILLANS;0;0
5174;VAL-DES-PRES;0;0
84122;SARRIANS;0;0
83099;PUGET-SUR-ARGENS;0;0
84098;ROAIX;0;0
5025;BUISSARD;0;0
6155;VALLAURIS;0;0
84100;LAROQUE-ALRIC;0;0
6140;LETIGNET;0;0
4166;RIEZ;0;0
84055;JONQUERETTES;0;0
